#Chr 	 Coordinate 	 Replication Timing
12	54500000	1
12	54700000	1
12	54900000	0.988636364
12	55100000	0.988636364
12	55300000	0.988636364
12	55500000	1
12	55700000	1
12	55900000	1
12	56100000	1
12	56300000	1
12	56500000	1
12	56700000	1
12	56900000	1
12	57100000	1
12	57300000	1
12	57500000	1
12	57700000	1
12	57900000	1
12	58100000	0.984848485
12	58300000	0.677164502
12	58500000	0.677164502
12	58700000	0.652813853
12	58900000	0.622510823
12	59100000	0.572150072
12	59300000	0.537698413
12	59500000	0.433802309
12	59700000	0.337590188
12	59900000	0.365873016
12	60100000	0.350577201
12	60300000	0.357792208
12	60500000	0.33961039
12	60700000	0.231277056
12	60900000	0.231277056
12	61100000	0.187987013
12	61300000	0.146320346
12	61500000	0.146320346
12	61700000	0.146320346
12	61900000	0.146320346
12	62100000	0.397943723
12	62300000	0.752922078
12	62500000	0.961363636
12	62700000	0.970454545
12	62900000	0.864393939
12	63100000	0.739393939
12	63300000	0.707323232
12	63500000	0.803787879
12	63700000	0.909090909
12	63900000	0.909090909
12	64100000	0.909090909
12	64300000	0.893939394
12	64500000	0.833333333
12	64700000	0.833333333
12	64900000	0.767424242
12	65100000	0.848484848
12	65300000	0.909090909
12	65500000	1
12	65700000	1
12	65900000	1
12	66100000	0.909090909
12	66300000	0.774494949
12	66500000	0.559632035
12	66700000	0.236363636
12	66900000	0.128282828
12	67100000	0.118181818
12	67300000	0.297835498
12	67500000	0.480735931
12	67700000	0.627056277
12	67900000	0.643722944
12	68100000	0.785497835
12	68300000	0.863383838
12	68500000	0.893939394
12	68700000	0.897727273
12	68900000	0.897727273
12	69100000	0.897727273
12	69300000	0.909090909
12	69500000	0.954545455
12	69700000	0.877922078
12	69900000	0.526551227
12	70100000	0.38502886
12	70300000	0.300180375
12	70500000	0.36482684
12	70700000	0.398917749
12	70900000	0.239213564
12	71100000	0.197943723
12	71300000	0.253499278
12	71500000	0.336038961
12	71700000	0.407864358
12	71900000	0.307756133
12	72100000	0.273304473
12	72300000	0.273304473
12	72500000	0.245165945
12	72700000	0.258152958
12	72900000	0.288455988
12	73100000	0.275468975
12	73300000	0.275468975
12	73500000	0.275468975
12	73700000	0.166378066
12	73900000	0.166378066
12	74100000	0.166378066
12	74300000	0.166378066
12	74500000	0.175468975
12	74700000	0.307647908
12	74900000	0.387409812
12	75100000	0.477417027
12	75300000	0.739790765
12	75500000	1
12	75700000	1
12	75900000	1
12	76100000	1
12	76300000	1
12	76500000	1
12	76700000	1
12	76900000	0.964393939
12	77100000	0.930050505
12	77300000	0.654292929
12	77500000	0.428535354
12	77700000	0.420743146
12	77900000	0.435894661
12	78100000	0.473015873
12	78300000	0.515945166
12	78500000	0.562265512
12	78700000	0.607070707
12	78900000	0.66489899
12	79100000	0.642171717
12	79300000	0.65959596
12	79500000	0.887626263
12	79700000	0.973484848
12	79900000	1
12	80100000	0.988636364
12	80300000	0.906565657
12	80500000	0.850505051
12	80700000	0.533874459
12	80900000	0.302453102
12	81100000	0.217604618
12	81300000	0.316738817
12	81500000	0.157287157
12	81700000	0.157287157
12	81900000	0.157287157
12	82100000	0.202741703
12	82300000	0.202741703
12	82500000	0.18975469
12	82700000	0.18975469
12	82900000	0.18975469
12	83100000	0.18975469
12	83300000	0.201118326
12	83500000	0.201118326
12	83700000	0.201118326
12	83900000	0.185966811
12	84100000	0.170815296
12	84300000	0.159451659
12	84500000	0.170815296
12	84700000	0.170815296
12	84900000	0.180916306
12	85100000	0.188997114
12	85300000	0.143542569
12	85500000	0.12536075
12	85700000	0.12536075
12	85900000	0.12536075
12	86100000	0.12536075
12	86300000	0.13546176
12	86500000	0.13546176
12	86700000	0.166630592
12	86900000	0.230266955
12	87100000	0.217279942
12	87300000	0.280916306
12	87500000	0.312734488
12	87700000	0.461327561
12	87900000	0.637157287
12	88100000	0.761507937
12	88300000	0.929292929
12	88500000	0.914141414
12	88700000	0.717821068
12	88900000	0.693470418
12	89100000	0.6752886
12	89300000	0.641089466
12	89500000	0.61962482
12	89700000	0.517207792
12	89900000	0.30472583
12	90100000	0.228968254
12	90300000	0.228968254
12	90500000	0.228968254
12	90700000	0.236038961
12	90900000	0.266341991
12	91100000	0.266341991
12	91300000	0.220887446
12	91500000	0.239069264
12	91700000	0.388564214
12	91900000	0.506457431
12	92100000	0.680699856
12	92300000	0.697113997
12	92500000	0.762373737
12	92700000	0.96969697
12	92900000	1
12	93100000	1
12	93300000	1
12	93500000	1
12	93700000	1
12	93900000	0.96969697
12	94100000	0.941414141
12	94300000	0.80959596
12	94500000	0.839141414
12	94700000	0.857323232
12	94900000	0.857323232
12	95100000	0.881313131
12	95300000	0.95959596
12	95500000	0.984848485
12	95700000	0.984848485
12	95900000	0.984848485
12	96100000	0.984848485
12	96300000	0.984848485
12	96500000	0.975757576
12	96700000	0.953679654
12	96900000	0.892821068
12	97100000	0.299675325
12	97300000	0.022727273
12	97500000	0
12	97700000	0
12	97900000	0.035714286
12	98100000	0.179906205
12	98300000	0.31991342
12	98500000	0.72463925
12	98700000	0.445634921
12	98900000	0.276839827
12	99100000	0.179906205
12	99300000	0.179906205
12	99500000	0.183694084
12	99700000	0.196681097
12	99900000	0.22950938
12	100100000	0.293001443
12	100300000	0.232395382
12	100500000	0.092893218
12	100700000	0.079906205
12	100900000	0.091269841
12	101100000	0.078282828
12	101300000	0.078282828
12	101500000	0.098484848
12	101700000	0.121572872
12	101900000	0.305519481
12	102100000	0.315620491
12	102300000	0.16475469
12	102500000	0.078643579
12	102700000	0.068542569
12	102900000	0.068542569
12	103100000	0.077633478
12	103300000	0.25450938
12	103500000	0.538167388
12	103700000	0.886363636
12	103900000	1
12	104100000	1
12	104300000	1
12	104500000	1
12	104700000	1
12	104900000	1
12	105100000	1
12	105300000	1
12	105500000	0.909090909
12	105700000	0.783838384
12	105900000	0.734343434
12	106100000	0.688888889
12	106300000	0.667424242
12	106500000	0.625
12	106700000	0.640151515
12	106900000	0.671717172
12	107100000	0.695959596
12	107300000	0.641414141
12	107500000	0.623232323
12	107700000	0.598989899
12	107900000	0.598989899
12	108100000	0.621717172
12	108300000	0.710606061
12	108500000	0.978535354
12	108700000	0.978535354
12	108900000	0.98989899
12	109100000	0.935353535
12	109300000	0.935353535
12	109500000	0.935353535
12	109700000	0.926262626
12	109900000	0.980808081
12	110100000	0.990909091
12	110300000	0.990909091
12	110500000	0.990909091
12	110700000	0.964393939
12	110900000	0.896212121
12	111100000	0.891161616
12	111300000	0.916414141
12	111500000	0.975757576
12	111700000	0.990909091
12	111900000	0.990909091
12	112100000	0.990909091
12	112300000	0.990909091
12	112500000	0.990909091
12	112700000	0.990909091
12	112900000	0.990909091
12	113100000	0.795598846
12	113300000	0.487518038
12	113500000	0.406457431
12	113700000	0.258513709
12	113900000	0.121933622
12	114100000	0.049494949
12	114300000	0.1
12	114500000	0.1
12	114700000	0.145454545
12	114900000	0.145454545
12	115100000	0.054545455
12	115300000	0.054545455
12	115500000	0.054545455
12	115700000	0.094805195
12	115900000	0.181926407
12	116100000	0.523917749
12	116300000	0.63008658
12	116500000	0.868831169
12	116700000	0.848629149
12	116900000	0.797113997
12	117100000	0.388672439
12	117300000	0.289862915
12	117500000	0.261724387
12	117700000	0.29505772
12	117900000	0.353860029
12	118100000	0.379112554
12	118300000	0.379112554
12	118500000	0.379112554
12	118700000	0.367748918
12	118900000	0.314357864
12	119100000	0.315981241
12	119300000	0.436038961
12	119500000	0.687265512
12	119700000	0.763275613
12	119900000	0.966558442
12	120100000	0.956457431
12	120300000	0.967821068
12	120500000	0.967821068
12	120700000	0.977922078
12	120900000	0.975649351
12	121100000	0.975649351
12	121300000	0.975649351
12	121500000	0.975649351
12	121700000	0.975649351
12	121900000	0.975649351
12	122100000	0.975649351
12	122300000	0.975649351
12	122500000	0.975649351
12	122700000	0.975649351
12	122900000	0.975649351
12	123100000	0.975649351
12	123300000	0.987012987
12	123500000	1
12	123700000	0.988636364
12	123900000	0.852272727
12	124100000	0.852272727
12	124300000	0.852272727
12	124500000	0.852272727
12	124700000	0.840909091
12	124900000	0.70530303
12	125100000	0.693939394
12	125300000	0.624242424
12	125500000	0.563528139
12	125700000	0.516810967
12	125900000	0.472366522
12	126100000	0.450901876
12	126300000	0.39534632
12	126500000	0.373268398
12	126700000	0.329978355
12	126900000	0.299675325
12	127100000	0.299675325
12	127300000	0.353463203
12	127500000	0.37492785
12	127700000	0.592712843
12	127900000	0.602453102
12	128100000	0.276875902
12	128300000	0.122222222
12	128500000	0.009090909
12	128700000	0
12	128900000	0
12	129100000	0
12	129300000	0.03030303
12	129500000	0.04040404
12	129700000	0.04040404
12	129900000	0.01010101
12	130100000	0.01010101
12	130300000	0.01010101
12	130500000	0.01010101
12	130700000	0.01010101
12	130900000	0.03030303
12	131100000	0.048484848
12	131300000	0.048484848
12	131500000	0.058585859
12	131700000	0.554329004
12	131900000	0.721500722
12	132100000	0.778318903
12	132300000	0.719733045
12	132500000	0.687914863
12	132700000	0.569155844
12	132900000	0.569155844
12	133100000	0.569155844
13	18900000	0.522150072
13	19100000	0.476695527
13	19300000	0.541341991
13	19500000	0.610858586
13	19700000	0.72478355
13	19900000	0.768326118
13	20100000	0.799891775
13	20300000	0.852272727
13	20500000	0.897727273
13	20700000	0.909090909
13	20900000	1
13	21100000	1
13	21300000	0.802777778
13	21500000	0.598917749
13	21700000	0.334920635
13	21900000	0.177633478
13	22100000	0.164646465
13	22300000	0.164646465
13	22500000	0.164646465
13	22700000	0.164646465
13	22900000	0.280808081
13	23100000	0.369805195
13	23300000	0.592063492
13	23500000	0.96969697
13	23700000	0.914141414
13	23900000	0.732972583
13	24100000	0.693326118
13	24300000	0.611652237
13	24500000	0.611652237
13	24700000	0.621753247
13	24900000	0.621753247
13	25100000	0.731601732
13	25300000	0.743326118
13	25500000	0.712012987
13	25700000	0.712012987
13	25900000	0.712012987
13	26100000	0.667568543
13	26300000	0.620851371
13	26500000	0.605699856
13	26700000	0.686868687
13	26900000	0.813383838
13	27100000	0.964393939
13	27300000	0.751010101
13	27500000	0.69520202
13	27700000	0.471103896
13	27900000	0.37950938
13	28100000	0.357431457
13	28300000	0.367532468
13	28500000	0.422186147
13	28700000	0.455519481
13	28900000	0.455627706
13	29100000	0.486796537
13	29300000	0.503066378
13	29500000	0.647005772
13	29700000	0.774242424
13	29900000	0.854545455
13	30100000	1
13	30300000	1
13	30500000	1
13	30700000	1
13	30900000	0.888636364
13	31100000	0.797366522
13	31300000	0.738059163
13	31500000	0.647150072
13	31700000	0.618867244
13	31900000	0.607503608
13	32100000	0.584271284
13	32300000	0.673881674
13	32500000	0.883225108
13	32700000	0.934090909
13	32900000	0.990909091
13	33100000	1
13	33300000	1
13	33500000	0.984848485
13	33700000	0.96969697
13	33900000	0.96969697
13	34100000	0.924242424
13	34300000	0.712626263
13	34500000	0.605699856
13	34700000	0.386796537
13	34900000	0.345526696
13	35100000	0.350721501
13	35300000	0.337734488
13	35500000	0.349098124
13	35700000	0.358189033
13	35900000	0.377380952
13	36100000	0.343939394
13	36300000	0.33546176
13	36500000	0.345562771
13	36700000	0.451334776
13	36900000	0.728102453
13	37100000	0.796645022
13	37300000	0.738203463
13	37500000	0.787806638
13	37700000	0.706998557
13	37900000	0.761399711
13	38100000	0.572907648
13	38300000	0.422438672
13	38500000	0.300108225
13	38700000	0.281926407
13	38900000	0.316017316
13	39100000	0.378607504
13	39300000	0.469372294
13	39500000	0.581204906
13	39700000	0.713780664
13	39900000	0.797474747
13	40100000	0.79520202
13	40300000	0.882575758
13	40500000	0.909090909
13	40700000	0.909090909
13	40900000	0.909090909
13	41100000	1
13	41300000	1
13	41500000	1
13	41700000	1
13	41900000	0.98989899
13	42100000	0.956565657
13	42300000	0.912373737
13	42500000	0.661002886
13	42700000	0.415440115
13	42900000	0.356132756
13	43100000	0.399422799
13	43300000	0.256132756
13	43500000	0.236940837
13	43700000	0.236940837
13	43900000	0.476659452
13	44100000	0.743939394
13	44300000	0.979545455
13	44500000	0.990909091
13	44700000	0.990909091
13	44900000	1
13	45100000	1
13	45300000	1
13	45500000	0.965909091
13	45700000	0.52994228
13	45900000	0.30966811
13	46100000	0.296681097
13	46300000	0.294516595
13	46500000	0.364213564
13	46700000	0.398412698
13	46900000	0.361435786
13	47100000	0.278354978
13	47300000	0.265367965
13	47500000	0.315584416
13	47700000	0.38538961
13	47900000	0.439177489
13	48100000	0.650901876
13	48300000	0.745093795
13	48500000	0.79484127
13	48700000	0.90494228
13	48900000	0.91504329
13	49100000	0.928030303
13	49300000	0.943181818
13	49500000	0.954545455
13	49700000	0.954545455
13	49900000	0.954545455
13	50100000	0.943181818
13	50300000	0.943181818
13	50500000	0.933080808
13	50700000	0.933080808
13	50900000	0.933080808
13	51100000	0.91504329
13	51300000	0.943181818
13	51500000	0.943181818
13	51700000	0.945454545
13	51900000	0.908838384
13	52100000	0.878282828
13	52300000	0.830555556
13	52500000	0.817568543
13	52700000	0.373809524
13	52900000	0.142676768
13	53100000	0.112373737
13	53300000	0.101010101
13	53500000	0.090909091
13	53700000	0.090909091
13	53900000	0.090909091
13	54100000	0.090909091
13	54300000	0.090909091
13	54500000	0.090909091
13	54700000	0.090909091
13	54900000	0.090909091
13	55100000	0.090909091
13	55300000	0.090909091
13	55500000	0.121212121
13	55700000	0.121212121
13	55900000	0.121212121
13	56100000	0.03030303
13	56300000	0.03030303
13	56500000	0.011363636
13	56700000	0.011363636
13	56900000	0.011363636
13	57100000	0.011363636
13	57300000	0.011363636
13	57500000	0
13	57700000	0
13	57900000	0
13	58100000	0
13	58300000	0
13	58500000	0
13	58700000	0
13	58900000	0
13	59100000	0
13	59300000	0
13	59500000	0.154761905
13	59700000	0.223304473
13	59900000	0.256637807
13	60100000	0.33037518
13	60300000	0.323556999
13	60500000	0.176623377
13	60700000	0.009090909
13	60900000	0
13	61100000	0
13	61300000	0
13	61500000	0
13	61700000	0
13	61900000	0
13	62100000	0
13	62300000	0
13	62500000	0
13	62700000	0
13	62900000	0
13	63100000	0.012987013
13	63300000	0.043290043
13	63500000	0.043290043
13	63700000	0.043290043
13	63900000	0.065367965
13	64100000	0.065367965
13	64300000	0.174458874
13	64500000	0.204761905
13	64700000	0.221320346
13	64900000	0.206168831
13	65100000	0.087878788
13	65300000	0.078787879
13	65500000	0.078787879
13	65700000	0.057575758
13	65900000	0.057575758
13	66100000	0.061471861
13	66300000	0.076623377
13	66500000	0.103896104
13	66700000	0.103896104
13	66900000	0.103896104
13	67100000	0.063636364
13	67300000	0.045454545
13	67500000	0.045454545
13	67700000	0
13	67900000	0
13	68100000	0
13	68300000	0
13	68500000	0
13	68700000	0.01010101
13	68900000	0.01010101
13	69100000	0.01010101
13	69300000	0.01010101
13	69500000	0
13	69700000	0
13	69900000	0
13	70100000	0.018181818
13	70300000	0.018181818
13	70500000	0.018181818
13	70700000	0.031168831
13	70900000	0.031168831
13	71100000	0.031168831
13	71300000	0.031168831
13	71500000	0.018181818
13	71700000	0
13	71900000	0
13	72100000	0.059090909
13	72300000	0.059090909
13	72500000	0.072077922
13	72700000	0.162987013
13	72900000	0.373917749
13	73100000	0.683621934
13	73300000	0.395021645
13	73500000	0.286940837
13	73700000	0.258658009
13	73900000	0.235425685
13	74100000	0.295887446
13	74300000	0.382756133
13	74500000	0.22027417
13	74700000	0.189105339
13	74900000	0.347799423
13	75100000	0.782070707
13	75300000	0.918686869
13	75500000	0.939141414
13	75700000	0.877777778
13	75900000	0.591847042
13	76100000	0.358946609
13	76300000	0.059704185
13	76500000	0.150613276
13	76700000	0.157683983
13	76900000	0.301082251
13	77100000	0.372871573
13	77300000	0.224062049
13	77500000	0.130411255
13	77700000	0
13	77900000	0
13	78100000	0
13	78300000	0
13	78500000	0
13	78700000	0
13	78900000	0
13	79100000	0.06475469
13	79300000	0.742712843
13	79500000	0.847366522
13	79700000	0.606854257
13	79900000	0.596753247
13	80100000	0.425180375
13	80300000	0.227344877
13	80500000	0.112229437
13	80700000	0.097077922
13	80900000	0.087987013
13	81100000	0.087987013
13	81300000	0.075
13	81500000	0.075
13	81700000	0.075
13	81900000	0.056818182
13	82100000	0.056818182
13	82300000	0.056818182
13	82500000	0.100108225
13	82700000	0.118290043
13	82900000	0.134848485
13	83100000	0.134848485
13	83300000	0.134848485
13	83500000	0.116666667
13	83700000	0.116666667
13	83900000	0.116666667
13	84100000	0.116666667
13	84300000	0.116666667
13	84500000	0.126767677
13	84700000	0.045454545
13	84900000	0
13	85100000	0
13	85300000	0
13	85500000	0
13	85700000	0
13	85900000	0
13	86100000	0
13	86300000	0
13	86500000	0
13	86700000	0
13	86900000	0.075757576
13	87100000	0.146320346
13	87300000	0.115151515
13	87500000	0.045454545
13	87700000	0
13	87900000	0
13	88100000	0
13	88300000	0
13	88500000	0
13	88700000	0
13	88900000	0
13	89100000	0
13	89300000	0
13	89500000	0.01010101
13	89700000	0.01010101
13	89900000	0
13	90100000	0
13	90300000	0
13	90500000	0
13	90700000	0
13	90900000	0
13	91100000	0
13	91300000	0
13	91500000	0
13	91700000	0.056818182
13	91900000	0.141378066
13	92100000	0.159559885
13	92300000	0.170923521
13	92500000	0.177741703
13	92700000	0.106313131
13	92900000	0.096212121
13	93100000	0.066666667
13	93300000	0.07965368
13	93500000	0.07965368
13	93700000	0.07965368
13	93900000	0.08975469
13	94100000	0.164466089
13	94300000	0.280122655
13	94500000	0.271645022
13	94700000	0.26518759
13	94900000	0.280483405
13	95100000	0.462301587
13	95300000	0.734379509
13	95500000	0.981818182
13	95700000	0.981818182
13	95900000	0.738419913
13	96100000	0.38531746
13	96300000	0.134451659
13	96500000	0.121464646
13	96700000	0.427344877
13	96900000	0.650036075
13	97100000	0.831060606
13	97300000	0.802922078
13	97500000	0.802922078
13	97700000	0.755194805
13	97900000	0.761255411
13	98100000	0.764141414
13	98300000	0.800505051
13	98500000	0.90959596
13	98700000	0.90959596
13	98900000	0.90959596
13	99100000	0.937878788
13	99300000	0.883225108
13	99500000	0.775649351
13	99700000	0.653318903
13	99900000	0.582756133
13	100100000	0.468759019
13	100300000	0.430122655
13	100500000	0.323196248
13	100700000	0.257683983
13	100900000	0.275865801
13	101100000	0.525468975
13	101300000	0.598196248
13	101500000	0.66482684
13	101700000	0.225974026
13	101900000	0.048484848
13	102100000	0.03030303
13	102300000	0.085858586
13	102500000	0.188600289
13	102700000	0.346139971
13	102900000	0.300685426
13	103100000	0.097222222
13	103300000	0.066919192
13	103500000	0.066919192
13	103700000	0.066919192
13	103900000	0.079906205
13	104100000	0.129401154
13	104300000	0.119300144
13	104500000	0.113095238
13	104700000	0.131277056
13	104900000	0.131277056
13	105100000	0.055519481
13	105300000	0.029545455
13	105500000	0.011363636
13	105700000	0.011363636
13	105900000	0.029545455
13	106100000	0.363455988
13	106300000	0.415836941
13	106500000	0.237337662
13	106700000	0.03030303
13	106900000	0
13	107100000	0.009090909
13	107300000	0
13	107500000	0
13	107700000	0
13	107900000	0
13	108100000	0
13	108300000	0
13	108500000	0.045454545
13	108700000	0.097222222
13	108900000	0.254906205
13	109100000	0.639790765
13	109300000	0.89469697
13	109500000	0.903787879
13	109700000	0.788636364
13	109900000	0.934090909
13	110100000	0.942171717
13	110300000	0.852164502
13	110500000	0.852164502
13	110700000	0.856060606
13	110900000	0.759848485
13	111100000	0.501298701
13	111300000	0.204906205
13	111500000	0.055555556
13	111700000	0.055555556
13	111900000	0.055555556
13	112100000	0.055555556
13	112300000	0.068542569
13	112500000	0.393001443
13	112700000	0.400577201
13	112900000	0.434920635
13	113100000	0.538059163
13	113300000	0.789177489
13	113500000	0.789177489
13	113700000	0.802164502
13	113900000	0.802164502
13	114100000	0.822366522
14	19700000	0.637554113
14	19900000	0.648917749
14	20100000	0.757215007
14	20300000	0.896717172
14	20500000	0.823989899
14	20700000	0.788383838
14	20900000	0.788383838
14	21100000	0.803535354
14	21300000	0.765295815
14	21500000	0.734992785
14	21700000	0.640945166
14	21900000	0.577200577
14	22100000	0.626695527
14	22300000	0.802525253
14	22500000	0.933080808
14	22700000	0.933080808
14	22900000	0.933080808
14	23100000	0.933080808
14	23300000	0.921717172
14	23500000	0.912626263
14	23700000	0.912626263
14	23900000	0.912626263
14	24100000	0.893434343
14	24300000	0.787373737
14	24500000	0.681096681
14	24700000	0.483910534
14	24900000	0.292748918
14	25100000	0.279761905
14	25300000	0.216125541
14	25500000	0.197943723
14	25700000	0.226226551
14	25900000	0.303860029
14	26100000	0.347402597
14	26300000	0.338311688
14	26500000	0.338311688
14	26700000	0.325324675
14	26900000	0.316233766
14	27100000	0.346536797
14	27300000	0.364718615
14	27500000	0.367604618
14	27700000	0.391847042
14	27900000	0.376695527
14	28100000	0.367604618
14	28300000	0.378968254
14	28500000	0.394119769
14	28700000	0.420634921
14	28900000	0.39033189
14	29100000	0.351370851
14	29300000	0.305663781
14	29500000	0.284199134
14	29700000	0.25465368
14	29900000	0.25465368
14	30100000	0.333261183
14	30300000	0.328066378
14	30500000	0.42979798
14	30700000	0.655555556
14	30900000	0.858333333
14	31100000	0.860606061
14	31300000	0.76969697
14	31500000	0.758333333
14	31700000	0.687121212
14	31900000	0.497222222
14	32100000	0.521212121
14	32300000	0.388816739
14	32500000	0.343650794
14	32700000	0.301984127
14	32900000	0.232034632
14	33100000	0.128138528
14	33300000	0.15021645
14	33500000	0.228499278
14	33700000	0.411327561
14	33900000	0.435822511
14	34100000	0.557287157
14	34300000	0.841305916
14	34500000	0.892063492
14	34700000	0.892063492
14	34900000	0.892063492
14	35100000	0.905050505
14	35300000	0.905050505
14	35500000	0.893686869
14	35700000	0.674386724
14	35900000	0.454617605
14	36100000	0.36017316
14	36300000	0.244155844
14	36500000	0.137229437
14	36700000	0.146320346
14	36900000	0.187229437
14	37100000	0.245670996
14	37300000	0.329365079
14	37500000	0.418614719
14	37700000	0.539069264
14	37900000	0.587409812
14	38100000	0.598124098
14	38300000	0.608225108
14	38500000	0.608225108
14	38700000	0.727922078
14	38900000	0.803535354
14	39100000	0.885606061
14	39300000	0.89469697
14	39500000	0.691450216
14	39700000	0.270562771
14	39900000	0.115151515
14	40100000	0.115151515
14	40300000	0.115151515
14	40500000	0.106060606
14	40700000	0.106060606
14	40900000	0.106060606
14	41100000	0.106060606
14	41300000	0.106060606
14	41500000	0.106060606
14	41700000	0.106060606
14	41900000	0.106060606
14	42100000	0.128138528
14	42300000	0.119047619
14	42500000	0.106060606
14	42700000	0.106060606
14	42900000	0.106060606
14	43100000	0.106060606
14	43300000	0.106060606
14	43500000	0.106060606
14	43700000	0.106060606
14	43900000	0.106060606
14	44100000	0.106060606
14	44300000	0.106060606
14	44500000	0.106060606
14	44700000	0.106060606
14	44900000	0.219155844
14	45100000	0.312445887
14	45300000	0.25465368
14	45500000	0.119047619
14	45700000	0.106060606
14	45900000	0.106060606
14	46100000	0.116161616
14	46300000	0.106060606
14	46500000	0.106060606
14	46700000	0.106060606
14	46900000	0.106060606
14	47100000	0.106060606
14	47300000	0.106060606
14	47500000	0.106060606
14	47700000	0.106060606
14	47900000	0.106060606
14	48100000	0.129148629
14	48300000	0.140512266
14	48500000	0.140512266
14	48700000	0.127525253
14	48900000	0.116161616
14	49100000	0.176767677
14	49300000	0.478643579
14	49500000	0.653138528
14	49700000	0.984848485
14	49900000	1
14	50100000	1
14	50300000	1
14	50500000	1
14	50700000	1
14	50900000	1
14	51100000	1
14	51300000	1
14	51500000	1
14	51700000	1
14	51900000	1
14	52100000	1
14	52300000	1
14	52500000	1
14	52700000	1
14	52900000	1
14	53100000	1
14	53300000	0.862121212
14	53500000	0.659126984
14	53700000	0.821717172
14	53900000	0.831818182
14	54100000	0.897727273
14	54300000	1
14	54500000	1
14	54700000	1
14	54900000	0.987012987
14	55100000	0.987012987
14	55300000	0.987012987
14	55500000	1
14	55700000	0.926767677
14	55900000	0.779978355
14	56100000	0.53997114
14	56300000	0.443867244
14	56500000	0.416594517
14	56700000	0.293650794
14	56900000	0.293650794
14	57100000	0.336940837
14	57300000	0.405880231
14	57500000	0.597763348
14	57700000	0.724025974
14	57900000	0.790295815
14	58100000	0.875396825
14	58300000	0.866305916
14	58500000	0.876406926
14	58700000	0.891558442
14	58900000	0.918831169
14	59100000	0.988636364
14	59300000	0.934090909
14	59500000	0.766414141
14	59700000	0.688816739
14	59900000	0.745634921
14	60100000	0.817712843
14	60300000	0.857972583
14	60500000	0.89963925
14	60700000	0.988636364
14	60900000	1
14	61100000	1
14	61300000	1
14	61500000	1
14	61700000	1
14	61900000	1
14	62100000	0.773953824
14	62300000	0.405266955
14	62500000	0.254040404
14	62700000	0.254040404
14	62900000	0.254040404
14	63100000	0.348953824
14	63300000	0.65988456
14	63500000	0.849134199
14	63700000	0.960497835
14	63900000	0.960497835
14	64100000	0.960497835
14	64300000	0.960497835
14	64500000	0.971861472
14	64700000	0.971861472
14	64900000	0.971861472
14	65100000	0.974747475
14	65300000	0.874747475
14	65500000	0.712914863
14	65700000	0.600541126
14	65900000	0.555988456
14	66100000	0.504365079
14	66300000	0.537698413
14	66500000	0.659163059
14	66700000	0.831349206
14	66900000	0.872474747
14	67100000	0.984848485
14	67300000	0.984848485
14	67500000	1
14	67700000	1
14	67900000	1
14	68100000	1
14	68300000	1
14	68500000	1
14	68700000	1
14	68900000	1
14	69100000	1
14	69300000	1
14	69500000	0.98989899
14	69700000	0.913888889
14	69900000	0.807828283
14	70100000	0.697655123
14	70300000	0.727958153
14	70500000	0.859776335
14	70700000	0.91010101
14	70900000	0.91010101
14	71100000	0.897113997
14	71300000	0.875649351
14	71500000	0.749025974
14	71700000	0.724675325
14	71900000	0.743867244
14	72100000	0.81962482
14	72300000	0.921717172
14	72500000	0.978535354
14	72700000	0.988636364
14	72900000	1
14	73100000	1
14	73300000	1
14	73500000	1
14	73700000	1
14	73900000	1
14	74100000	1
14	74300000	1
14	74500000	1
14	74700000	1
14	74900000	1
14	75100000	0.981818182
14	75300000	0.940151515
14	75500000	0.893181818
14	75700000	0.871103896
14	75900000	0.858225108
14	76100000	0.802669553
14	76300000	0.703318903
14	76500000	0.568975469
14	76700000	0.705591631
14	76900000	0.819227994
14	77100000	0.847366522
14	77300000	0.847366522
14	77500000	0.896861472
14	77700000	0.676659452
14	77900000	0.215620491
14	78100000	0.13961039
14	78300000	0.194805195
14	78500000	0.194805195
14	78700000	0.103896104
14	78900000	0.090909091
14	79100000	0.11525974
14	79300000	0.113636364
14	79500000	0.193542569
14	79700000	0.243290043
14	79900000	0.276731602
14	80100000	0.603210678
14	80300000	0.711544012
14	80500000	0.692243867
14	80700000	0.517243867
14	80900000	0.416630592
14	81100000	0.22005772
14	81300000	0.151515152
14	81500000	0
14	81700000	0
14	81900000	0
14	82100000	0
14	82300000	0
14	82500000	0
14	82700000	0
14	82900000	0
14	83100000	0
14	83300000	0
14	83500000	0
14	83700000	0
14	83900000	0
14	84100000	0
14	84300000	0
14	84500000	0
14	84700000	0
14	84900000	0
14	85100000	0.054545455
14	85300000	0.076010101
14	85500000	0.183189033
14	85700000	0.057828283
14	85900000	0.019191919
14	86100000	0.032178932
14	86300000	0.022077922
14	86500000	0.012987013
14	86700000	0
14	86900000	0
14	87100000	0.015151515
14	87300000	0.015151515
14	87500000	0.015151515
14	87700000	0.033333333
14	87900000	0.086724387
14	88100000	0.199963925
14	88300000	0.453607504
14	88500000	0.824494949
14	88700000	0.823484848
14	88900000	0.841666667
14	89100000	0.751515152
14	89300000	0.660606061
14	89500000	0.751515152
14	89700000	0.796969697
14	89900000	0.808333333
14	90100000	0.874494949
14	90300000	0.883585859
14	90500000	0.894949495
14	90700000	0.894949495
14	90900000	0.894949495
14	91100000	0.861616162
14	91300000	0.822979798
14	91500000	0.787373737
14	91700000	0.705555556
